from	to	weight
301139	312004	0.38
301140	312004	0.239
301383	312004	0.332
301141	312004	0.315
301142	312004	0.315
301143	312004	0.267
301144	312004	0.826
301145	312004	0.468
301146	312004	0.32
301147	312004	0.311
301148	312004	0.222
301149	312004	0.258
301150	312004	0.259
301014	312004	0.32
301151	312004	0.54
301152	312004	0.3
301153	312004	0.32
301154	312004	0.324
301155	312004	0.674
301156	312004	0.283
301157	312004	0.663
301158	312004	0.374
301015	312004	0.685
301162	312004	0.511
301163	312004	0.285
301164	312004	0.499
301165	312004	0.441
301168	312004	0.27
301169	312004	0.331
301170	312004	0.52
301016	312004	0.314
301171	312004	0.797
301172	312004	0.259
301173	312004	0.324
301174	312004	0.356
301175	312004	0.272
301176	312004	0.315
301178	312004	0.327
301180	312004	0.31
301017	312004	0.317
301181	312004	0.297
301182	312004	0.238
301183	312004	0.633
301184	312004	0.311
301186	312004	0.273
301187	312004	0.524
301189	312004	0.621
301190	312004	0.303
301002	312004	0.309
301018	312004	0.704
301191	312004	0.376
301192	312004	0.309
301193	312004	0.315
301194	312004	0.736
301195	312004	0.27
301196	312004	0.315
301197	312004	0.062
301198	312004	0.374
301200	312004	0.786
301019	312004	0.773
301202	312004	0.708
301204	312004	0.76
301205	312004	0.799
301206	312004	0.491
301207	312004	0.666
301208	312004	0.27
301209	312004	0.283
301210	312004	0.535
301020	312004	0.852
301211	312004	0.676
301212	312004	0.285
301213	312004	0.309
301214	312004	0.698
301215	312004	0.269
301216	312004	0.266
301217	312004	0.719
301218	312004	0.314
301219	312004	0.645
301221	312004	0.335
301222	312004	0.315
301223	312004	0.282
301224	312004	0.35
301225	312004	0.481
301226	312004	0.283
301227	312004	0.276
301229	312004	0.752
301022	312004	0.262
301230	312004	0.249
301231	312004	0.631
301232	312004	0.338
301233	312004	0.661
301234	312004	0.606
301235	312004	0.66
301236	312004	0.348
301237	312004	0.324
301238	312004	0.567
301239	312004	0.277
301023	312004	0.764
301240	312004	0.732
301241	312004	0.265
301242	312004	0.329
301243	312004	0.262
301245	312004	0.557
301246	312004	0.269
301247	312004	0.28
301248	312004	0.271
301249	312004	0.296
301024	312004	0.306
301250	312004	0.288
301251	312004	0.317
301252	312004	0.316
301253	312004	0.626
301254	312004	0.324
301255	312004	0.353
301256	312004	0.281
301257	312004	0.322
301258	312004	0.299
301025	312004	0.62
301260	312004	0.362
301261	312004	0.321
301262	312004	0.373
301264	312004	0.334
301265	312004	0.249
301266	312004	0.721
301267	312004	0.205
301269	312004	0.295
301026	312004	0.62
301270	312004	0.657
301271	312004	0.8
301272	312004	0.326
301273	312004	0.27
301274	312004	0.315
301275	312004	0.324
301276	312004	0.276
301277	312004	0.315
301278	312004	0.3
301279	312004	0.278
301027	312004	0.176
301280	312004	0.427
301281	312004	0.777
301282	312004	0.321
301283	312004	0.268
301284	312004	0.269
301285	312004	0.332
301286	312004	0.562
301287	312004	0.497
301289	312004	0.825
301003	312004	0.268
301028	312004	0.278
301290	312004	0.826
301291	312004	0.772
301292	312004	0.31
301293	312004	0.342
301294	312004	0.319
301295	312004	0.294
301296	312004	0.679
301297	312004	0.324
301298	312004	0.264
301299	312004	0.385
301029	312004	0.261
301300	312004	0.484
301301	312004	0.239
301303	312004	0.278
301304	312004	0.359
301305	312004	0.281
301306	312004	0.36
301308	312004	0.702
301309	312004	0.265
301030	312004	0.718
301310	312004	0.264
301311	312004	0.274
301312	312004	0.328
301313	312004	0.587
301314	312004	0.317
301315	312004	0.521
301316	312004	0.496
301317	312004	0.271
301318	312004	0.292
301319	312004	0.229
301031	312004	0.313
301320	312004	0.245
301321	312004	0.243
301322	312004	0.261
301324	312004	0.306
301325	312004	0.419
301326	312004	0.331
301327	312004	0.267
301328	312004	0.54
301329	312004	0.282
301032	312004	0.48
301330	312004	0.282
301331	312004	0.064
301332	312004	0.26
301333	312004	0.297
301334	312004	0.694
301335	312004	0.316
301336	312004	0.357
301337	312004	0.273
301338	312004	0.289
301339	312004	0.268
301033	312004	0.256
301340	312004	0.255
301393	312004	0.262
301341	312004	0.446
301342	312004	0.667
301343	312004	0.257
301344	312004	0.263
301345	312004	0.284
301346	312004	0.834
301347	312004	0.291
301034	312004	0.282
301348	312004	0.223
301350	312004	0.274
301351	312004	0.664
301352	312004	0.279
301353	312004	0.273
301355	312004	0.171
301356	312004	0.328
301035	312004	0.323
301358	312004	0.319
301359	312004	0.263
301360	312004	0.663
301396	312004	0.48
301361	312004	0.682
301362	312004	0.466
301363	312004	0.502
301364	312004	0.537
301365	312004	0.504
301366	312004	0.524
301367	312004	0.52
301368	312004	0.466
301369	312004	0.509
301370	312004	0.753
301371	312004	0.531
301372	312004	0.501
301037	312004	0.433
301373	312004	0.505
301374	312004	0.454
301375	312004	0.4
301377	312004	0.591
301378	312004	0.274
301379	312004	0.34
301380	312004	0.499
301004	312004	0.789
301038	312004	0.274
301039	312004	0.815
301040	312004	0.494
301041	312004	0.515
301042	312004	0.321
301043	312004	0.268
301045	312004	0.384
301005	312004	0.47
301047	312004	0.521
301049	312004	0.32
301050	312004	0.712
301051	312004	0.811
301052	312004	0.314
301053	312004	0.318
301054	312004	0.386
301055	312004	0.72
301006	312004	0.253
301056	312004	0.834
301401	312004	0.505
301416	312004	0.335
301417	312004	0.527
301404	312004	0.542
301405	312004	0.261
301386	312004	0.339
301406	312004	0.238
301402	312004	0.27
301418	312004	0.291
301408	312004	0.473
301419	312004	0.459
301420	312004	0.514
301421	312004	0.358
301409	312004	0.318
301410	312004	0.298
301387	312004	0.311
301411	312004	0.448
301414	312004	0.316
301415	312004	0.26
312001	312004	0.326
312002	312004	0.32
301001	312005	0.757
301010	312005	0.717
301092	312005	0.283
301093	312005	0.288
301094	312005	0.521
301095	312005	0.316
301096	312005	0.802
301097	312005	0.826
301098	312005	0.768
301099	312005	0.756
301100	312005	0.268
301102	312005	0.767
301104	312005	0.479
301106	312005	0.223
301108	312005	0.262
301109	312005	0.246
301110	312005	0.874
301112	312005	0.276
301113	312005	0.586
301114	312005	0.872
301115	312005	0.877
301116	312005	0.748
301117	312005	0.839
301120	312005	0.306
301012	312005	0.278
301121	312005	0.295
301122	312005	0.756
301123	312005	0.75
301124	312005	0.289
301125	312005	0.306
301127	312005	0.294
301128	312005	0.8
301129	312005	0.774
301130	312005	0.282
301131	312005	0.756
301133	312005	0.676
301134	312005	0.264
301135	312005	0.249
301136	312005	0.597
301138	312005	0.868
301139	312005	0.169
301140	312005	0.757
301383	312005	0.531
301141	312005	0.818
301142	312005	0.716
301143	312005	0.77
301144	312005	0.284
301145	312005	0.247
301146	312005	0.784
301147	312005	0.742
301148	312005	0.708
301149	312005	0.763
301150	312005	0.743
301014	312005	0.894
301151	312005	0.213
301152	312005	0.746
301153	312005	0.869
301154	312005	0.856
301155	312005	0.275
301156	312005	0.83
301157	312005	0.235
301158	312005	0.643
301015	312005	0.219
301162	312005	0.294
301163	312005	0.804
301164	312005	0.59
301165	312005	0.261
301168	312005	0.777
301169	312005	0.779
301170	312005	0.293
301016	312005	0.807
301171	312005	0.29
301172	312005	0.739
301173	312005	0.894
301174	312005	0.612
301175	312005	0.757
301176	312005	0.376
301178	312005	0.789
301180	312005	0.758
301017	312005	0.867
301181	312005	0.822
301182	312005	0.707
301183	312005	0.274
301184	312005	0.749
301186	312005	0.761
301187	312005	0.296
301189	312005	0.254
301190	312005	0.879
301002	312005	0.848
301018	312005	0.24
301191	312005	0.511
301192	312005	0.835
301193	312005	0.872
301194	312005	0.282
301195	312005	0.75
301196	312005	0.851
301197	312005	0.463
301198	312005	0.746
301200	312005	0.269
301019	312005	0.263
301202	312005	0.283
301204	312005	0.258
301205	312005	0.284
301206	312005	0.286
301207	312005	0.294
301208	312005	0.732
301209	312005	0.793
301210	312005	0.176
301020	312005	0.266
301211	312005	0.299
301212	312005	0.837
301213	312005	0.822
301214	312005	0.304
301215	312005	0.768
301216	312005	0.748
301217	312005	0.304
301218	312005	0.799
301219	312005	0.287
301221	312005	0.817
301222	312005	0.818
301223	312005	0.723
301224	312005	0.185
301225	312005	0.28
301226	312005	0.768
301227	312005	0.774
301229	312005	0.277
301022	312005	0.756
301230	312005	0.741
301231	312005	0.234
301232	312005	0.607
301233	312005	0.272
301234	312005	0.247
301235	312005	0.292
301236	312005	0.772
301237	312005	0.772
301238	312005	0.326
301239	312005	0.737
301023	312005	0.293
301240	312005	0.271
301241	312005	0.757
301242	312005	0.808
301243	312005	0.777
301245	312005	0.301
301246	312005	0.772
301247	312005	0.763
301248	312005	0.771
301249	312005	0.89
301024	312005	0.89
301250	312005	0.821
301251	312005	0.893
301252	312005	0.79
301253	312005	0.215
301254	312005	0.817
301255	312005	0.618
301256	312005	0.77
301257	312005	0.774
301258	312005	0.865
301025	312005	0.278
301260	312005	0.727
301261	312005	0.819
301262	312005	0.172
301264	312005	0.841
301265	312005	0.791
301266	312005	0.276
301267	312005	0.674
301269	312005	0.81
301026	312005	0.343
301270	312005	0.253
301271	312005	0.28
301272	312005	0.76
301273	312005	0.785
301274	312005	0.785
301275	312005	0.862
301276	312005	0.766
301277	312005	0.799
301278	312005	0.811
301279	312005	0.772
301027	312005	0.575
301280	312005	0.522
301281	312005	0.283
301282	312005	0.88
301283	312005	0.76
301284	312005	0.781
301285	312005	0.823
301286	312005	0.287
301287	312005	0.263
301289	312005	0.282
301003	312005	0.775
301028	312005	0.762
301290	312005	0.303
301291	312005	0.275
301292	312005	0.772
301293	312005	0.754
301294	312005	0.875
301295	312005	0.842
301296	312005	0.309
301297	312005	0.869
301298	312005	0.745
301299	312005	0.708
301029	312005	0.712
301300	312005	0.29
301301	312005	0.735
301303	312005	0.783
301304	312005	0.67
301305	312005	0.757
301306	312005	0.764
301308	312005	0.308
301309	312005	0.792
301030	312005	0.243
301310	312005	0.751
301311	312005	0.767
301312	312005	0.814
301313	312005	0.283
301314	312005	0.506
301315	312005	0.303
301316	312005	0.317
301317	312005	0.747
301318	312005	0.811
301319	312005	0.652
301031	312005	0.751
301320	312005	0.765
301321	312005	0.745
301322	312005	0.763
301324	312005	0.795
301325	312005	0.538
301326	312005	0.809
301327	312005	0.756
301328	312005	0.316
301329	312005	0.761
301032	312005	0.56
301330	312005	0.898
301331	312005	0.451
301332	312005	0.769
301333	312005	0.82
301334	312005	0.254
301335	312005	0.853
301336	312005	0.771
301337	312005	0.752
301338	312005	0.755
301339	312005	0.761
301033	312005	0.764
301340	312005	0.74
301393	312005	0.752
301341	312005	0.198
301342	312005	0.296
301343	312005	0.741
301344	312005	0.761
301345	312005	0.771
301346	312005	0.284
301347	312005	0.789
301034	312005	0.725
301348	312005	0.616
301350	312005	0.751
301351	312005	0.257
301352	312005	0.814
301353	312005	0.758
301355	312005	0.6
301356	312005	0.825
301035	312005	0.888
301358	312005	0.856
301359	312005	0.758
301360	312005	0.271
301396	312005	0.272
301361	312005	0.268
301362	312005	0.26
301363	312005	0.266
301364	312005	0.273
301365	312005	0.266
301366	312005	0.274
301367	312005	0.279
301368	312005	0.288
301369	312005	0.256
301370	312005	0.285
301371	312005	0.29
301372	312005	0.281
301037	312005	0.254
301373	312005	0.283
301374	312005	0.414
301375	312005	0.179
301377	312005	0.275
301378	312005	0.775
301379	312005	0.735
301380	312005	0.251
301004	312005	0.274
301038	312005	0.779
301039	312005	0.295
301040	312005	0.429
301041	312005	0.284
301042	312005	0.933
301043	312005	0.807
301045	312005	0.631
301005	312005	0.248
301047	312005	0.297
301049	312005	0.897
301050	312005	0.234
301051	312005	0.282
301052	312005	0.764
301053	312005	0.882
301054	312005	0.18
301055	312005	0.311
301006	312005	0.75
301056	312005	0.288
301401	312005	0.285
301416	312005	0.788
301417	312005	0.283
301404	312005	0.292
301405	312005	0.765
301386	312005	0.773
301406	312005	0.753
301402	312005	0.777
301418	312005	0.778
301408	312005	0.266
301419	312005	0.271
301420	312005	0.28
301421	312005	0.55
301409	312005	0.892
301410	312005	0.799
301387	312005	0.875
301411	312005	0.352
301414	312005	0.885
301415	312005	0.755
312001	312005	0.776
312002	312005	0.837
312004	312005	0.278
301001	301388	0.793
301010	301388	0.765
301092	301388	0.327
301093	301388	0.297
301094	301388	0.53
301095	301388	0.332
301096	301388	0.725
301097	301388	0.749
301098	301388	0.806
301099	301388	0.819
301100	301388	0.277
301102	301388	0.827
301104	301388	0.505
301106	301388	0.261
301108	301388	0.282
301109	301388	0.264
301110	301388	0.849
301112	301388	0.309
301113	301388	0.56
301114	301388	0.765
301115	301388	0.776
301116	301388	0.672
301117	301388	0.753
301120	301388	0.319
301012	301388	0.317
301121	301388	0.329
301122	301388	0.819
301123	301388	0.789
301124	301388	0.316
301125	301388	0.32
301127	301388	0.31
301128	301388	0.886
301129	301388	0.707
301130	301388	0.323
301131	301388	0.751
301133	301388	0.715
301134	301388	0.307
301135	301388	0.268
301136	301388	0.611
301138	301388	0.772
301139	301388	0.193
301140	301388	0.809
301383	301388	0.548
301141	301388	0.761
301142	301388	0.768
301143	301388	0.814
301144	301388	0.318
301145	301388	0.269
301146	301388	0.708
301147	301388	0.764
301148	301388	0.771
301149	301388	0.82
301150	301388	0.789
301014	301388	0.791
301151	301388	0.241
301152	301388	0.81
301153	301388	0.784
301154	301388	0.775
301155	301388	0.319
301156	301388	0.735
301157	301388	0.273
301158	301388	0.613
301015	301388	0.27
301162	301388	0.308
301163	301388	0.859
301164	301388	0.593
301165	301388	0.271
301168	301388	0.822
301169	301388	0.723
301170	301388	0.314
301016	301388	0.744
301171	301388	0.328
301172	301388	0.802
301173	301388	0.787
301174	301388	0.628
301175	301388	0.812
301176	301388	0.383
301178	301388	0.755
301180	301388	0.726
301017	301388	0.769
301181	301388	0.84
301182	301388	0.658
301183	301388	0.303
301184	301388	0.791
301186	301388	0.816
301187	301388	0.312
301189	301388	0.273
301190	301388	0.773
301002	301388	0.76
301018	301388	0.272
301191	301388	0.51
301192	301388	0.815
301193	301388	0.771
301194	301388	0.315
301195	301388	0.804
301196	301388	0.755
301197	301388	0.501
301198	301388	0.689
301200	301388	0.319
301019	301388	0.295
301202	301388	0.313
301204	301388	0.296
301205	301388	0.331
301206	301388	0.306
301207	301388	0.315
301208	301388	0.755
301209	301388	0.812
301210	301388	0.203
301020	301388	0.3
301211	301388	0.312
301212	301388	0.753
301213	301388	0.769
301214	301388	0.322
301215	301388	0.837
301216	301388	0.796
301217	301388	0.33
301218	301388	0.733
301219	301388	0.288
301221	301388	0.749
301222	301388	0.762
301223	301388	0.785
301224	301388	0.194
301225	301388	0.291
301226	301388	0.809
301227	301388	0.797
301229	301388	0.324
301022	301388	0.812
301230	301388	0.803
301231	301388	0.266
301232	301388	0.617
301233	301388	0.304
301234	301388	0.269
301235	301388	0.321
301236	301388	0.727
301237	301388	0.711
301238	301388	0.335
301239	301388	0.697
301023	301388	0.314
301240	301388	0.296
301241	301388	0.817
301242	301388	0.738
301243	301388	0.813
301245	301388	0.32
301246	301388	0.825
301247	301388	0.831
301248	301388	0.831
301249	301388	0.833
301024	301388	0.785
301250	301388	0.81
301251	301388	0.782
301252	301388	0.766
301253	301388	0.248
301254	301388	0.765
301255	301388	0.625
301256	301388	0.809
301257	301388	0.717
301258	301388	0.77
301025	301388	0.285
301260	301388	0.676
301261	301388	0.749
301262	301388	0.197
301264	301388	0.774
301265	301388	0.698
301266	301388	0.293
301267	301388	0.695
301269	301388	0.808
301026	301388	0.362
301270	301388	0.274
301271	301388	0.306
301272	301388	0.724
301273	301388	0.704
301274	301388	0.716
301275	301388	0.77
301276	301388	0.832
301277	301388	0.804
301278	301388	0.79
301279	301388	0.798
301027	301388	0.624
301280	301388	0.543
301281	301388	0.32
301282	301388	0.783
301283	301388	0.799
301284	301388	0.832
301285	301388	0.744
301286	301388	0.314
301287	301388	0.281
301289	301388	0.31
301003	301388	0.829
301028	301388	0.824
301290	301388	0.323
301291	301388	0.319
301292	301388	0.772
301293	301388	0.742
301294	301388	0.783
301295	301388	0.756
301296	301388	0.35
301297	301388	0.775
301298	301388	0.789
301299	301388	0.759
301029	301388	0.76
301300	301388	0.309
301301	301388	0.778
301303	301388	0.821
301304	301388	0.737
301305	301388	0.809
301306	301388	0.736
301308	301388	0.34
301309	301388	0.732
301030	301388	0.266
301310	301388	0.796
301311	301388	0.802
301312	301388	0.727
301313	301388	0.309
301314	301388	0.528
301315	301388	0.323
301316	301388	0.341
301317	301388	0.808
301318	301388	0.831
301319	301388	0.695
301031	301388	0.781
301320	301388	0.803
301321	301388	0.781
301322	301388	0.798
301324	301388	0.81
301325	301388	0.514
301326	301388	0.766
301327	301388	0.812
301328	301388	0.326
301329	301388	0.814
301032	301388	0.533
301330	301388	0.787
301331	301388	0.469
301332	301388	0.814
301333	301388	0.827
301334	301388	0.28
301335	301388	0.753
301336	301388	0.746
301337	301388	0.801
301338	301388	0.793
301339	301388	0.812
301033	301388	0.819
301340	301388	0.791
301393	301388	0.791
301341	301388	0.227
301342	301388	0.314
301343	301388	0.773
301344	301388	0.8
301345	301388	0.822
301346	301388	0.302
301347	301388	0.813
301034	301388	0.783
301348	301388	0.685
301350	301388	0.812
301351	301388	0.288
301352	301388	0.806
301353	301388	0.808
301355	301388	0.653
301356	301388	0.743
301035	301388	0.784
301358	301388	0.761
301359	301388	0.825
301360	301388	0.297
301396	301388	0.284
301361	301388	0.309
301362	301388	0.277
301363	301388	0.283
301364	301388	0.29
301365	301388	0.282
301366	301388	0.296
301367	301388	0.296
301368	301388	0.315
301369	301388	0.273
301370	301388	0.322
301371	301388	0.305
301372	301388	0.296
301037	301388	0.265
301373	301388	0.302
301374	301388	0.42
301375	301388	0.207
301377	301388	0.321
301378	301388	0.802
301379	301388	0.716
301380	301388	0.269
301004	301388	0.304
301038	301388	0.839
301039	301388	0.317
301040	301388	0.454
301041	301388	0.298
301042	301388	0.795
301043	301388	0.811
301045	301388	0.608
301005	301388	0.267
301047	301388	0.31
301049	301388	0.785
301050	301388	0.257
301051	301388	0.308
301052	301388	0.727
301053	301388	0.776
301054	301388	0.191
301055	301388	0.351
301006	301388	0.799
301056	301388	0.314
301401	301388	0.295
301416	301388	0.741
301417	301388	0.299
301404	301388	0.313
301405	301388	0.824
301386	301388	0.738
301406	301388	0.792
301402	301388	0.836
301418	301388	0.816
301408	301388	0.284
301419	301388	0.288
301420	301388	0.298
301421	301388	0.553
301409	301388	0.792
301410	301388	0.815
301387	301388	0.777
301411	301388	0.364
301414	301388	0.779
301415	301388	0.805
312001	301388	0.722
312002	301388	0.754
312004	301388	0.32
312005	301388	0.779
301001	312009	0.815
301010	312009	0.792
301092	312009	0.299
301093	312009	0.298
301094	312009	0.499
301095	312009	0.322
301096	312009	0.731
301097	312009	0.736
301098	312009	0.8
301099	312009	0.838
301100	312009	0.253
301102	312009	0.851
301104	312009	0.473
301106	312009	0.232
301108	312009	0.278
301109	312009	0.255
301110	312009	0.833
301112	312009	0.302
301113	312009	0.552
301114	312009	0.747
301115	312009	0.765
301116	312009	0.643
301117	312009	0.732
301120	312009	0.314
301012	312009	0.297
301121	312009	0.326
301122	312009	0.845
301123	312009	0.8
301124	312009	0.302
301125	312009	0.32
301127	312009	0.305
301128	312009	0.839
301129	312009	0.727
301130	312009	0.301
301131	312009	0.736
301133	312009	0.689
301134	312009	0.278
301135	312009	0.257
301136	312009	0.589
301138	312009	0.755
301139	312009	0.177
301140	312009	0.842
301383	312009	0.521
301141	312009	0.785
301142	312009	0.75
301143	312009	0.853
301144	312009	0.296
301145	312009	0.25
301146	312009	0.717
301147	312009	0.775
301148	312009	0.79
301149	312009	0.841
301150	312009	0.801
301014	312009	0.773
301151	312009	0.228
301152	312009	0.803
301153	312009	0.765
301154	312009	0.763
301155	312009	0.293
301156	312009	0.711
301157	312009	0.256
301158	312009	0.609
301015	312009	0.232
301162	312009	0.301
301163	312009	0.811
301164	312009	0.601
301165	312009	0.271
301168	312009	0.847
301169	312009	0.736
301170	312009	0.304
301016	312009	0.759
301171	312009	0.306
301172	312009	0.806
301173	312009	0.779
301174	312009	0.599
301175	312009	0.828
301176	312009	0.349
301178	312009	0.769
301180	312009	0.713
301017	312009	0.762
301181	312009	0.815
301182	312009	0.693
301183	312009	0.278
301184	312009	0.831
301186	312009	0.82
301187	312009	0.311
301189	312009	0.271
301190	312009	0.764
301002	312009	0.783
301018	312009	0.263
301191	312009	0.497
301192	312009	0.789
301193	312009	0.766
301194	312009	0.292
301195	312009	0.813
301196	312009	0.774
301197	312009	0.443
301198	312009	0.718
301200	312009	0.29
301019	312009	0.272
301202	312009	0.29
301204	312009	0.267
301205	312009	0.301
301206	312009	0.286
301207	312009	0.306
301208	312009	0.754
301209	312009	0.798
301210	312009	0.186
301020	312009	0.277
301211	312009	0.308
301212	312009	0.724
301213	312009	0.781
301214	312009	0.323
301215	312009	0.865
301216	312009	0.827
301217	312009	0.31
301218	312009	0.782
301219	312009	0.299
301221	312009	0.774
301222	312009	0.794
301223	312009	0.814
301224	312009	0.181
301225	312009	0.288
301226	312009	0.803
301227	312009	0.812
301229	312009	0.301
301022	312009	0.884
301230	312009	0.832
301231	312009	0.244
301232	312009	0.597
301233	312009	0.283
301234	312009	0.259
301235	312009	0.328
301236	312009	0.731
301237	312009	0.716
301238	312009	0.329
301239	312009	0.727
301023	312009	0.306
301240	312009	0.272
301241	312009	0.846
301242	312009	0.761
301243	312009	0.838
301245	312009	0.313
301246	312009	0.842
301247	312009	0.843
301248	312009	0.839
301249	312009	0.812
301024	312009	0.781
301250	312009	0.78
301251	312009	0.775
301252	312009	0.795
301253	312009	0.219
301254	312009	0.772
301255	312009	0.608
301256	312009	0.816
301257	312009	0.716
301258	312009	0.754
301025	312009	0.281
301260	312009	0.722
301261	312009	0.756
301262	312009	0.169
301264	312009	0.79
301265	312009	0.674
301266	312009	0.294
301267	312009	0.684
301269	312009	0.824
301026	312009	0.358
301270	312009	0.266
301271	312009	0.286
301272	312009	0.722
301273	312009	0.689
301274	312009	0.756
301275	312009	0.768
301276	312009	0.856
301277	312009	0.788
301278	312009	0.833
301279	312009	0.788
301027	312009	0.599
301280	312009	0.526
301281	312009	0.302
301282	312009	0.772
301283	312009	0.798
301284	312009	0.828
301285	312009	0.726
301286	312009	0.289
301287	312009	0.278
301289	312009	0.305
301003	312009	0.848
301028	312009	0.847
301290	312009	0.313
301291	312009	0.283
301292	312009	0.778
301293	312009	0.72
301294	312009	0.759
301295	312009	0.73
301296	312009	0.333
301297	312009	0.771
301298	312009	0.793
301299	312009	0.743
301029	312009	0.756
301300	312009	0.303
301301	312009	0.77
301303	312009	0.824
301304	312009	0.683
301305	312009	0.826
301306	312009	0.731
301308	312009	0.322
301309	312009	0.729
301030	312009	0.247
301310	312009	0.799
301311	312009	0.8
301312	312009	0.728
301313	312009	0.289
301314	312009	0.488
301315	312009	0.304
301316	312009	0.314
301317	312009	0.809
301318	312009	0.804
301319	312009	0.64
301031	312009	0.791
301320	312009	0.846
301321	312009	0.789
301322	312009	0.801
301324	312009	0.77
301325	312009	0.51
301326	312009	0.776
301327	312009	0.823
301328	312009	0.315
301329	312009	0.815
301032	312009	0.511
301330	312009	0.763
301331	312009	0.437
301332	312009	0.848
301333	312009	0.842
301334	312009	0.262
301335	312009	0.762
301336	312009	0.699
301337	312009	0.805
301338	312009	0.789
301339	312009	0.82
301033	312009	0.85
301340	312009	0.808
301393	312009	0.782
301341	312009	0.194
301342	312009	0.31
301343	312009	0.777
301344	312009	0.799
301345	312009	0.826
301346	312009	0.294
301347	312009	0.785
301034	312009	0.773
301348	312009	0.662
301350	312009	0.814
301351	312009	0.267
301352	312009	0.799
301353	312009	0.801
301355	312009	0.648
301356	312009	0.759
301035	312009	0.776
301358	312009	0.777
301359	312009	0.849
301360	312009	0.282
301396	312009	0.278
301361	312009	0.283
301362	312009	0.269
301363	312009	0.279
301364	312009	0.293
301365	312009	0.279
301366	312009	0.297
301367	312009	0.292
301368	312009	0.303
301369	312009	0.276
301370	312009	0.296
301371	312009	0.299
301372	312009	0.293
301037	312009	0.26
301373	312009	0.303
301374	312009	0.414
301375	312009	0.188
301377	312009	0.288
301378	312009	0.815
301379	312009	0.71
301380	312009	0.269
301004	312009	0.283
301038	312009	0.861
301039	312009	0.308
301040	312009	0.437
301041	312009	0.293
301042	312009	0.788
301043	312009	0.822
301045	312009	0.574
301005	312009	0.263
301047	312009	0.307
301049	312009	0.772
301050	312009	0.239
301051	312009	0.29
301052	312009	0.719
301053	312009	0.765
301054	312009	0.173
301055	312009	0.323
301006	312009	0.814
301056	312009	0.301
301401	312009	0.289
301416	312009	0.728
301417	312009	0.296
301404	312009	0.303
301405	312009	0.853
301386	312009	0.743
301406	312009	0.758
301402	312009	0.869
301418	312009	0.828
301408	312009	0.27
301419	312009	0.26
301420	312009	0.288
301421	312009	0.532
301409	312009	0.774
301410	312009	0.812
301387	312009	0.771
301411	312009	0.349
301414	312009	0.767
301415	312009	0.818
312001	312009	0.735
312002	312009	0.77
312004	312009	0.291
312005	312009	0.75
301388	312009	0.778
301001	312010	0.722
301010	312010	0.692
301092	312010	0.3
301093	312010	0.304
301094	312010	0.511
301095	312010	0.335
301096	312010	0.78
301097	312010	0.787
301098	312010	0.736
301099	312010	0.743
301100	312010	0.264
301102	312010	0.746
301104	312010	0.468
301106	312010	0.226
301108	312010	0.277
301109	312010	0.262
301110	312010	0.804
301112	312010	0.29
301113	312010	0.617
301114	312010	0.817
301115	312010	0.829
301116	312010	0.706
301117	312010	0.808
301120	312010	0.318
301012	312010	0.295
301121	312010	0.324
301122	312010	0.747
301123	312010	0.729
301124	312010	0.304
301125	312010	0.31
301127	312010	0.302
301128	312010	0.78
301129	312010	0.768
301130	312010	0.294
301131	312010	0.73
301133	312010	0.667
301134	312010	0.279
301135	312010	0.263
301136	312010	0.582
301138	312010	0.812
301139	312010	0.179
301140	312010	0.732
301383	312010	0.513
301141	312010	0.853
301142	312010	0.695
301143	312010	0.756
301144	312010	0.299
301145	312010	0.264
301146	312010	0.759
301147	312010	0.731
301148	312010	0.702
301149	312010	0.741
301150	312010	0.728
301014	312010	0.836
301151	312010	0.23
301152	312010	0.73
301153	312010	0.816
301154	312010	0.809
301155	312010	0.292
301156	312010	0.79
301157	312010	0.251
301158	312010	0.639
301015	312010	0.236
301162	312010	0.302
301163	312010	0.775
301164	312010	0.59
301165	312010	0.273
301168	312010	0.753
301169	312010	0.757
301170	312010	0.311
301016	312010	0.821
301171	312010	0.305
301172	312010	0.726
301173	312010	0.831
301174	312010	0.597
301175	312010	0.735
301176	312010	0.37
301178	312010	0.774
301180	312010	0.758
301017	312010	0.823
301181	312010	0.791
301182	312010	0.714
301183	312010	0.279
301184	312010	0.738
301186	312010	0.753
301187	312010	0.319
301189	312010	0.277
301190	312010	0.825
301002	312010	0.808
301018	312010	0.255
301191	312010	0.491
301192	312010	0.798
301193	312010	0.822
301194	312010	0.298
301195	312010	0.728
301196	312010	0.826
301197	312010	0.451
301198	312010	0.737
301200	312010	0.289
301019	312010	0.272
301202	312010	0.295
301204	312010	0.268
301205	312010	0.3
301206	312010	0.283
301207	312010	0.314
301208	312010	0.726
301209	312010	0.766
301210	312010	0.192
301020	312010	0.285
301211	312010	0.301
301212	312010	0.784
301213	312010	0.834
301214	312010	0.32
301215	312010	0.751
301216	312010	0.73
301217	312010	0.316
301218	312010	0.822
301219	312010	0.297
301221	312010	0.846
301222	312010	0.844
301223	312010	0.714
301224	312010	0.192
301225	312010	0.295
301226	312010	0.757
301227	312010	0.749
301229	312010	0.289
301022	312010	0.746
301230	312010	0.725
301231	312010	0.246
301232	312010	0.591
301233	312010	0.282
301234	312010	0.25
301235	312010	0.321
301236	312010	0.754
301237	312010	0.753
301238	312010	0.336
301239	312010	0.754
301023	312010	0.31
301240	312010	0.286
301241	312010	0.739
301242	312010	0.81
