from	to	weight
301202	301418	0.034
301204	301418	0.02
301205	301418	0.014
301206	301418	0.02
301207	301418	0.044
301208	301418	0.015
301209	301418	0.013
301210	301418	0.038
301211	301418	0.056
301212	301418	0.008
301213	301418	0.003
301214	301418	0.019
301215	301418	0.041
301216	301418	0.018
301217	301418	0.012
301218	301418	0.002
301219	301418	0.004
301221	301418	0.004
301222	301418	0.019
301223	301418	0.062
301224	301418	0.005
301225	301418	0.004
301226	301418	0.008
301227	301418	0.008
301229	301418	0.021
301230	301418	0.024
301231	301418	0.002
301232	301418	0.01
301233	301418	0.022
301234	301418	0.041
301235	301418	0.015
301236	301418	0.002
301237	301418	0.01
301238	301418	0.011
301239	301418	0.007
301240	301418	0.014
301241	301418	0.01
301242	301418	0.001
301243	301418	0.011
301245	301418	0.005
301246	301418	0.023
301247	301418	0.022
301248	301418	0.048
301249	301418	0.003
301250	301418	0.007
301251	301418	0.003
301252	301418	0.003
301253	301418	0.021
301254	301418	0.021
301255	301418	0.021
301256	301418	0.02
301257	301418	0.015
301258	301418	0.023
301260	301418	0.02
301261	301418	0.014
301262	301418	0.004
301264	301418	0.009
301265	301418	0.01
301266	301418	0.002
301267	301418	0.029
301269	301418	0.043
301270	301418	0.047
301271	301418	0.04
301272	301418	0.078
301273	301418	0.018
301274	301418	0.002
301275	301418	0.018
301276	301418	0.01
301277	301418	0.016
301278	301418	0.036
301279	301418	0.021
301280	301418	0.011
301281	301418	0.009
301282	301418	0.03
301283	301418	0.001
301284	301418	0.002
301285	301418	0.009
301286	301418	0.042
301287	301418	0.015
301289	301418	0.003
301290	301418	0.045
301291	301418	0.016
301292	301418	0.037
301293	301418	0.03
301294	301418	0.002
301295	301418	0.05
301296	301418	0.04
301297	301418	0.059
301298	301418	0.006
301299	301418	0.044
301300	301418	0.05
301301	301418	0.033
301303	301418	0.001
301304	301418	0.002
301305	301418	0.002
301306	301418	0.002
301308	301418	0.002
301309	301418	0.002
301310	301418	0.002
301311	301418	0.002
301312	301418	0.002
301313	301418	0.002
301314	301418	0.002
301315	301418	0.002
301316	301418	0.002
301317	301418	0.002
301318	301418	0.002
301319	301418	0.002
301320	301418	0.002
301321	301418	0.002
301322	301418	0.001
301324	301418	0.02
301325	301418	0.007
301326	301418	0.002
301327	301418	0.002
301328	301418	0.008
301329	301418	0.002
301330	301418	0.003
301331	301418	0.003
301332	301418	0.082
301333	301418	0.03
301334	301418	0.005
301335	301418	0.002
301336	301418	0.003
301337	301418	0.016
301338	301418	0.003
301339	301418	0.002
301340	301418	0.019
301341	301418	0.002
301342	301418	0.002
301343	301418	0.038
301344	301418	0.002
301345	301418	0.002
301346	301418	0.014
301347	301418	0.002
301348	301418	0.002
301350	301418	0.044
301351	301418	0.013
301352	301418	0.011
301353	301418	0.033
301355	301418	0.035
301356	301418	0.002
301358	301418	0.002
301359	301418	0.001
301360	301418	0.007
301361	301418	0.012
301362	301418	0.094
301363	301418	0.002
301364	301418	0.065
301365	301418	0.016
301366	301418	0.013
301367	301418	0.012
301368	301418	0.002
301369	301418	0.014
301370	301418	0.018
301371	301418	0.037
301372	301418	0.008
301373	301418	0.002
301374	301418	0.027
301375	301418	0.01
301377	301418	0.035
301378	301418	0.014
301379	301418	0.021
301380	301418	0.015
301383	301418	0.03
301386	301418	0.037
301387	301418	0.008
301388	301418	0.045
301393	301418	0.053
301396	301418	0.014
301401	301418	0.002
301402	301418	0.007
301404	301418	0.028
301405	301418	0.06
301406	301418	0.002
301408	301418	0.036
301409	301418	0.023
301410	301418	0.01
301411	301418	0.02
301414	301418	0.001
301415	301418	0.002
301416	301418	0.002
301417	301418	0.008
301001	301419	0.014
301002	301419	0.012
301003	301419	0.004
301004	301419	0.003
301005	301419	0.021
301006	301419	0.002
301007	301419	0.012
301008	301419	0.046
301009	301419	0.015
301010	301419	0.055
301012	301419	0.004
301014	301419	0.081
301015	301419	0.002
301016	301419	0.003
301017	301419	0.003
301018	301419	0.009
301019	301419	0.003
301020	301419	0.027
301022	301419	0.027
301023	301419	0.01
301024	301419	0.014
301025	301419	0.01
301026	301419	0.003
301027	301419	0.004
301028	301419	0.004
301029	301419	0.007
301030	301419	0.021
301031	301419	0.003
301032	301419	0.002
301033	301419	0.002
301034	301419	0.007
301035	301419	0.025
301037	301419	0.003
301038	301419	0.021
301039	301419	0.007
301040	301419	0.004
301041	301419	0.003
301042	301419	0.012
301043	301419	0.023
301045	301419	0.002
301047	301419	0.018
301049	301419	0.003
301050	301419	0.024
301051	301419	0.012
301052	301419	0.01
301053	301419	0.005
301054	301419	0.004
301055	301419	0.006
301056	301419	0.018
301058	301419	0.029
301059	301419	0.003
301060	301419	0.02
301062	301419	0.015
301063	301419	0.014
301064	301419	0.002
301066	301419	0.013
301067	301419	0.002
301068	301419	0.008
301069	301419	0.003
301071	301419	0.004
301072	301419	0.015
301073	301419	0.004
301074	301419	0.003
301075	301419	0.014
301076	301419	0.027
301077	301419	0.002
301081	301419	0.01
301082	301419	0.004
301083	301419	0.008
301084	301419	0.015
301085	301419	0.007
301086	301419	0.024
301087	301419	0.013
301088	301419	0.024
301090	301419	0.023
301091	301419	0.024
301092	301419	0.027
301093	301419	0.034
301094	301419	0.002
301095	301419	0.042
301096	301419	0.019
301097	301419	0.002
301098	301419	0.002
301099	301419	0.022
301100	301419	0.013
301102	301419	0.002
301104	301419	0.013
301106	301419	0.025
301108	301419	0.016
301109	301419	0.003
301110	301419	0.01
301112	301419	0.014
301113	301419	0.018
301114	301419	0.01
301115	301419	0.004
301116	301419	0.005
301117	301419	0.002
301120	301419	0.003
301121	301419	0.006
301122	301419	0.003
301123	301419	0.002
301124	301419	0.006
301125	301419	0.084
301127	301419	0.002
301128	301419	0.003
301129	301419	0.002
301130	301419	0.015
301131	301419	0.047
301133	301419	0.012
301134	301419	0.012
301135	301419	0.008
301136	301419	0.002
301138	301419	0.015
301139	301419	0.002
301140	301419	0.025
301141	301419	0.018
301142	301419	0.012
301143	301419	0.003
301144	301419	0.003
301145	301419	0.039
301146	301419	0.008
301147	301419	0.008
301148	301419	0.074
301149	301419	0.016
301150	301419	0.002
301151	301419	0.005
301152	301419	0.002
301153	301419	0.002
301154	301419	0.003
301155	301419	0.013
301156	301419	0.006
301157	301419	0.002
301158	301419	0.022
301162	301419	0.002
301163	301419	0.002
301164	301419	0.01
301165	301419	0.013
301168	301419	0.059
301169	301419	0.002
301170	301419	0.021
301171	301419	0.02
301172	301419	0.026
301173	301419	0.042
301174	301419	0.018
301175	301419	0.012
301176	301419	0.016
301178	301419	0.02
301180	301419	0.002
301181	301419	0.045
301182	301419	0.023
301183	301419	0.046
301184	301419	0.02
301186	301419	0.025
301187	301419	0.002
301189	301419	0.022
301190	301419	0.054
301191	301419	0.003
301192	301419	0.024
301193	301419	0.047
301194	301419	0.006
301195	301419	0.02
301196	301419	0.038
301197	301419	0.003
301198	301419	0.002
301200	301419	0.003
301202	301419	0.047
301204	301419	0.021
301205	301419	0.012
301206	301419	0.022
301207	301419	0.026
301208	301419	0.017
301209	301419	0.011
301210	301419	0.06
301211	301419	0.029
301212	301419	0.009
301213	301419	0.003
301214	301419	0.014
301215	301419	0.064
301216	301419	0.019
301217	301419	0.011
301218	301419	0.003
301219	301419	0.004
301221	301419	0.005
301222	301419	0.028
301223	301419	0.095
301224	301419	0.006
301225	301419	0.004
301226	301419	0.008
301227	301419	0.009
301229	301419	0.018
301230	301419	0.032
301231	301419	0.002
301232	301419	0.011
301233	301419	0.025
301234	301419	0.086
301235	301419	0.017
301236	301419	0.002
301237	301419	0.012
301238	301419	0.011
301239	301419	0.008
301240	301419	0.012
301241	301419	0.012
301242	301419	0.002
301243	301419	0.012
301245	301419	0.006
301246	301419	0.032
301247	301419	0.019
301248	301419	0.083
301249	301419	0.003
301250	301419	0.009
301251	301419	0.004
301252	301419	0.004
301253	301419	0.025
301254	301419	0.02
301255	301419	0.023
301256	301419	0.027
301257	301419	0.017
301258	301419	0.022
301260	301419	0.015
301261	301419	0.014
301262	301419	0.004
301264	301419	0.011
301265	301419	0.008
301266	301419	0.002
301267	301419	0.05
301269	301419	0.03
301270	301419	0.109
301271	301419	0.051
301272	301419	0.093
301273	301419	0.02
301274	301419	0.002
301275	301419	0.021
301276	301419	0.011
301277	301419	0.014
301278	301419	0.038
301279	301419	0.02
301280	301419	0.009
301281	301419	0.008
301282	301419	0.031
301283	301419	0.002
301284	301419	0.002
301285	301419	0.008
301286	301419	0.066
301287	301419	0.013
301289	301419	0.003
301290	301419	0.145
301291	301419	0.022
301292	301419	0.024
301293	301419	0.056
301294	301419	0.002
301295	301419	0.216
301296	301419	0.087
301297	301419	0.291
301298	301419	0.007
301299	301419	0.03
301300	301419	0.101
301301	301419	0.021
301303	301419	0.002
301304	301419	0.002
301305	301419	0.002
301306	301419	0.002
301308	301419	0.002
301309	301419	0.002
301310	301419	0.002
301311	301419	0.002
301312	301419	0.002
301313	301419	0.002
301314	301419	0.002
301315	301419	0.002
301316	301419	0.002
301317	301419	0.002
301318	301419	0.002
301319	301419	0.002
301320	301419	0.002
301321	301419	0.002
301322	301419	0.002
301324	301419	0.027
301325	301419	0.008
301326	301419	0.002
301327	301419	0.002
301328	301419	0.009
301329	301419	0.002
301330	301419	0.004
301331	301419	0.003
301332	301419	0.037
301333	301419	0.044
301334	301419	0.006
301335	301419	0.002
301336	301419	0.003
301337	301419	0.018
301338	301419	0.003
301339	301419	0.002
301340	301419	0.025
301341	301419	0.002
301342	301419	0.002
301343	301419	0.03
301344	301419	0.002
301345	301419	0.002
301346	301419	0.016
301347	301419	0.002
301348	301419	0.002
301350	301419	0.037
301351	301419	0.014
301352	301419	0.011
301353	301419	0.035
301355	301419	0.058
301356	301419	0.002
301358	301419	0.002
301359	301419	0.002
301360	301419	0.007
301361	301419	0.015
301362	301419	0.039
301363	301419	0.002
301364	301419	0.056
301365	301419	0.012
301366	301419	0.015
301367	301419	0.012
301368	301419	0.003
301369	301419	0.011
301370	301419	0.02
301371	301419	0.027
301372	301419	0.009
301373	301419	0.002
301374	301419	0.023
301375	301419	0.011
301377	301419	0.027
301378	301419	0.011
301379	301419	0.017
301380	301419	0.012
301383	301419	0.037
301386	301419	0.023
301387	301419	0.006
301388	301419	0.074
301393	301419	0.101
301396	301419	0.017
301401	301419	0.002
301402	301419	0.009
301404	301419	0.035
301405	301419	0.03
301406	301419	0.002
301408	301419	0.052
301409	301419	0.028
301410	301419	0.012
301411	301419	0.031
301414	301419	0.002
301415	301419	0.002
301416	301419	0.002
301417	301419	0.009
301418	301419	0.065
301001	301420	0.002
301002	301420	0.002
301003	301420	0.004
301004	301420	0.005
301005	301420	0.003
301006	301420	0.008
301007	301420	0.002
301008	301420	0.002
301009	301420	0.002
301010	301420	0.002
301012	301420	0.005
301014	301420	0.002
301015	301420	0.011
301016	301420	0.004
301017	301420	0.004
301018	301420	0.002
301019	301420	0.006
301020	301420	0.003
301022	301420	0.002
301023	301420	0.002
301024	301420	0.002
301025	301420	0.002
301026	301420	0.006
301027	301420	0.004
301028	301420	0.004
301029	301420	0.002
301030	301420	0.002
301031	301420	0.004
301032	301420	0.005
301033	301420	0.006
301034	301420	0.003
301035	301420	0.002
301037	301420	0.003
301038	301420	0.003
301039	301420	0.004
301040	301420	0.005
301041	301420	0.004
301042	301420	0.003
301043	301420	0.003
301045	301420	0.005
301047	301420	0.002
301049	301420	0.006
301050	301420	0.003
301051	301420	0.004
301052	301420	0.003
301053	301420	0.003
301054	301420	0.005
301055	301420	0.003
301056	301420	0.002
301058	301420	0.002
301059	301420	0.006
301060	301420	0.002
301062	301420	0.002
301063	301420	0.002
301064	301420	0.008
301066	301420	0.002
301067	301420	0.007
301068	301420	0.004
301069	301420	0.004
301071	301420	0.004
301072	301420	0.002
301073	301420	0.004
301074	301420	0.007
301075	301420	0.002
301076	301420	0.003
301077	301420	0.008
301081	301420	0.004
301082	301420	0.009
301083	301420	0.002
301084	301420	0.003
301085	301420	0.004
301086	301420	0.002
301087	301420	0.003
301088	301420	0.002
301090	301420	0.002
301091	301420	0.003
301092	301420	0.003
301093	301420	0.003
301094	301420	0.011
301095	301420	0.002
301096	301420	0.003
301097	301420	0.011
301098	301420	0.009
301099	301420	0.003
301100	301420	0.002
301102	301420	0.048
301104	301420	0.003
301106	301420	0.002
301108	301420	0.002
301109	301420	0.012
301110	301420	0.003
301112	301420	0.002
301113	301420	0.003
301114	301420	0.003
301115	301420	0.005
301116	301420	0.007
301117	301420	0.011
301120	301420	0.011
301121	301420	0.005
301122	301420	0.011
301123	301420	0.011
301124	301420	0.002
301125	301420	0.002
301127	301420	0.009
301128	301420	0.011
301129	301420	0.011
301130	301420	0.003
301131	301420	0.002
301133	301420	0.004
301134	301420	0.002
301135	301420	0.002
301136	301420	0.011
301138	301420	0.002
301139	301420	0.011
301140	301420	0.003
301141	301420	0.003
301142	301420	0.002
301143	301420	0.015
301144	301420	0.014
301145	301420	0.002
301146	301420	0.002
301147	301420	0.004
301148	301420	0.002
301149	301420	0.002
301150	301420	0.021
301151	301420	0.007
301152	301420	0.011
301153	301420	0.011
301154	301420	0.025
301155	301420	0.003
301156	301420	0.004
301157	301420	0.048
301158	301420	0.003
301162	301420	0.011
301163	301420	0.011
301164	301420	0.002
301165	301420	0.003
301168	301420	0.002
301169	301420	0.011
301170	301420	0.003
301171	301420	0.003
301172	301420	0.002
301173	301420	0.002
301174	301420	0.003
301175	301420	0.003
301176	301420	0.002
301178	301420	0.003
301180	301420	0.013
301181	301420	0.002
301182	301420	0.003
301183	301420	0.002
301184	301420	0.002
301186	301420	0.002
301187	301420	0.011
301189	301420	0.003
301190	301420	0.002
301191	301420	0.004
301192	301420	0.002
301193	301420	0.002
301194	301420	0.003
301195	301420	0.003
301196	301420	0.003
301197	301420	0.005
301198	301420	0.005
301200	301420	0.004
301202	301420	0.002
301204	301420	0.003
301205	301420	0.002
301206	301420	0.003
301207	301420	0.002
301208	301420	0.003
301209	301420	0.002
301210	301420	0.002
301211	301420	0.002
301212	301420	0.003
301213	301420	0.005
301214	301420	0.002
301215	301420	0.002
301216	301420	0.003
301217	301420	0.002
301218	301420	0.004
301219	301420	0.004
301221	301420	0.005
301222	301420	0.003
301223	301420	0.002
301224	301420	0.004
301225	301420	0.006
301226	301420	0.002
301227	301420	0.003
301229	301420	0.002
301230	301420	0.003
301231	301420	0.007
301232	301420	0.003
301233	301420	0.003
301234	301420	0.002
301235	301420	0.003
301236	301420	0.006
301237	301420	0.003
301238	301420	0.003
301239	301420	0.004
301240	301420	0.002
301241	301420	0.003
301242	301420	0.009
301243	301420	0.003
301245	301420	0.004
301246	301420	0.003
301247	301420	0.002
301248	301420	0.002
301249	301420	0.005
301250	301420	0.004
301251	301420	0.005
301252	301420	0.005
301253	301420	0.003
301254	301420	0.002
301255	301420	0.003
301256	301420	0.003
301257	301420	0.003
301258	301420	0.003
301260	301420	0.002
301261	301420	0.003
301262	301420	0.008
301264	301420	0.004
301265	301420	0.001
301266	301420	0.009
301267	301420	0.002
301269	301420	0.002
301270	301420	0.002
301271	301420	0.002
301272	301420	0.002
301273	301420	0.003
301274	301420	0.013
301275	301420	0.003
301276	301420	0.004
301277	301420	0.002
301278	301420	0.002
301279	301420	0.003
301280	301420	0.002
301281	301420	0.002
301282	301420	0.003
301283	301420	0.011
301284	301420	0.008
301285	301420	0.002
301286	301420	0.002
301287	301420	0.002
301289	301420	0.014
301290	301420	0.002
301291	301420	0.003
301292	301420	0.002
301293	301420	0.002
301294	301420	0.01
301295	301420	0.002
301296	301420	0.002
301297	301420	0.002
301298	301420	0.003
301299	301420	0.002
301300	301420	0.002
301301	301420	0.002
301303	301420	0.011
301304	301420	0.008
301305	301420	0.011
301306	301420	0.009
301308	301420	0.012
301309	301420	0.011
301310	301420	0.039
301311	301420	0.014
301312	301420	0.017
301313	301420	0.016
301314	301420	0.016
301315	301420	0.015
301316	301420	0.013
301317	301420	0.011
301318	301420	0.011
301319	301420	0.01
301320	301420	0.011
301321	301420	0.011
301322	301420	0.011
301324	301420	0.003
301325	301420	0.005
301326	301420	0.011
301327	301420	0.012
301328	301420	0.004
301329	301420	0.017
301330	301420	0.009
301331	301420	0.008
301332	301420	0.002
301333	301420	0.003
301334	301420	0.003
301335	301420	0.01
301336	301420	0.006
301337	301420	0.003
301338	301420	0.015
301339	301420	0.01
301340	301420	0.003
301341	301420	0.012
301342	301420	0.016
301343	301420	0.002
301344	301420	0.014
301345	301420	0.01
301346	301420	0.003
301347	301420	0.046
301348	301420	0.021
301350	301420	0.002
301351	301420	0.004
301352	301420	0.003
301353	301420	0.002
301355	301420	0.002
301356	301420	0.037
301358	301420	0.016
301359	301420	0.011
301360	301420	0.006
301361	301420	0.004
301362	301420	0.002
301363	301420	0.027
301364	301420	0.002
301365	301420	0.002
301366	301420	0.003
301367	301420	0.003
301368	301420	0.031
301369	301420	0.002
301370	301420	0.003
301371	301420	0.002
301372	301420	0.004
301373	301420	0.141
301374	301420	0.002
301375	301420	0.004
301377	301420	0.002
301378	301420	0.002
301379	301420	0.002
301380	301420	0.002
301383	301420	0.003
301386	301420	0.002
301387	301420	0.001
301388	301420	0.002
301393	301420	0.002
301396	301420	0.003
301401	301420	0.01
301402	301420	0.004
301404	301420	0.003
301405	301420	0.002
301406	301420	0.01
301408	301420	0.002
301409	301420	0.003
301410	301420	0.004
301411	301420	0.003
301414	301420	0.011
301415	301420	0.013
301416	301420	0.012
301417	301420	0.004
301418	301420	0.002
301419	301420	0.002
301001	301421	0.023
301002	301421	0.032
301003	301421	0.003
301004	301421	0.003
301005	301421	0.011
301006	301421	0.002
301007	301421	0.024
301008	301421	0.012
301009	301421	0.048
301010	301421	0.018
301012	301421	0.003
301014	301421	0.014
301015	301421	0.002
301016	301421	0.003
301017	301421	0.002
301018	301421	0.017
301019	301421	0.002
301020	301421	0.015
301022	301421	0.027
301023	301421	0.026
301024	301421	0.045
301025	301421	0.026
301026	301421	0.002
301027	301421	0.003
301028	301421	0.004
301029	301421	0.016
301030	301421	0.02
301031	301421	0.002
301032	301421	0.002
301033	301421	0.002
301034	301421	0.006
301035	301421	0.031
301037	301421	0.002
301038	301421	0.01
301039	301421	0.006
301040	301421	0.003
301041	301421	0.002
301042	301421	0.009
301043	301421	0.015
301045	301421	0.002
301047	301421	0.044
301049	301421	0.003
301050	301421	0.011
301051	301421	0.009
301052	301421	0.012
301053	301421	0.004
301054	301421	0.004
301055	301421	0.004
301056	301421	0.044
301058	301421	0.03
301059	301421	0.002
301060	301421	0.039
301062	301421	0.019
301063	301421	0.021
301064	301421	0.002
301066	301421	0.038
301067	301421	0.002
301068	301421	0.006
301069	301421	0.002
301071	301421	0.003
301072	301421	0.028
301073	301421	0.004
301074	301421	0.002
301075	301421	0.037
301076	301421	0.014
301077	301421	0.002
301081	301421	0.009
301082	301421	0.004
301083	301421	0.017
301084	301421	0.014
301085	301421	0.006
301086	301421	0.039
301087	301421	0.008
301088	301421	0.012
301090	301421	0.04
301091	301421	0.01
301092	301421	0.011
301093	301421	0.02
301094	301421	0.002
301095	301421	0.016
301096	301421	0.014
301097	301421	0.002
301098	301421	0.002
301099	301421	0.022
301100	301421	0.029
301102	301421	0.002
301104	301421	0.008
301106	301421	0.015
301108	301421	0.029
301109	301421	0.003
301110	301421	0.011
301112	301421	0.04
301113	301421	0.012
301114	301421	0.006
301115	301421	0.004
301116	301421	0.004
301117	301421	0.002
301120	301421	0.003
301121	301421	0.004
301122	301421	0.003
301123	301421	0.002
301124	301421	0.012
301125	301421	0.018
301127	301421	0.002
301128	301421	0.003
301129	301421	0.002
301130	301421	0.012
301131	301421	0.013
301133	301421	0.008
301134	301421	0.051
301135	301421	0.017
301136	301421	0.002
301138	301421	0.047
301139	301421	0.002
301140	301421	0.011
301141	301421	0.018
301142	301421	0.042
301143	301421	0.003
301144	301421	0.003
301145	301421	0.013
301146	301421	0.017
301147	301421	0.006
301148	301421	0.013
301149	301421	0.045
301150	301421	0.002
301151	301421	0.005
301152	301421	0.002
301153	301421	0.002
301154	301421	0.003
301155	301421	0.013
301156	301421	0.005
301157	301421	0.002
301158	301421	0.012
301162	301421	0.002
301163	301421	0.002
301164	301421	0.014
301165	301421	0.009
301168	301421	0.017
301169	301421	0.002
301170	301421	0.012
301171	301421	0.011
301172	301421	0.03
301173	301421	0.02
301174	301421	0.023
301175	301421	0.016
301176	301421	0.028
301178	301421	0.01
301180	301421	0.002
301181	301421	0.013
301182	301421	0.012
301183	301421	0.018
301184	301421	0.014
301186	301421	0.022
301187	301421	0.002
301189	301421	0.012
301190	301421	0.019
301191	301421	0.002
301192	301421	0.037
301193	301421	0.016
301194	301421	0.004
301195	301421	0.014
301196	301421	0.017
301197	301421	0.002
301198	301421	0.002
301200	301421	0.002
301202	301421	0.016
301204	301421	0.02
301205	301421	0.037
301206	301421	0.015
301207	301421	0.03
301208	301421	0.014
301209	301421	0.037
301210	301421	0.016
301211	301421	0.026
301212	301421	0.006
301213	301421	0.003
301214	301421	0.023
301215	301421	0.013
301216	301421	0.017
301217	301421	0.024
301218	301421	0.002
301219	301421	0.003
301221	301421	0.004
301222	301421	0.01
301223	301421	0.017
301224	301421	0.004
301225	301421	0.004
301226	301421	0.015
301227	301421	0.007
301229	301421	0.04
301230	301421	0.014
301231	301421	0.002
301232	301421	0.01
301233	301421	0.015
301234	301421	0.012
301235	301421	0.015
301236	301421	0.002
301237	301421	0.009
301238	301421	0.012
301239	301421	0.006
301240	301421	0.046
301241	301421	0.007
301242	301421	0.002
301243	301421	0.013
301245	301421	0.004
301246	301421	0.014
301247	301421	0.033
301248	301421	0.016
301249	301421	0.003
301250	301421	0.006
301251	301421	0.003
301252	301421	0.003
301253	301421	0.016
301254	301421	0.021
301255	301421	0.014
301256	301421	0.012
301257	301421	0.013
301258	301421	0.024
301260	301421	0.028
301261	301421	0.019
301262	301421	0.004
301264	301421	0.007
301265	301421	0.018
301266	301421	0.002
301267	301421	0.013
301269	301421	0.016
301270	301421	0.015
301271	301421	0.019
301272	301421	0.016
301273	301421	0.013
301274	301421	0.002
301275	301421	0.014
301276	301421	0.009
301277	301421	0.033
301278	301421	0.015
301279	301421	0.028
301280	301421	0.029
301281	301421	0.018
301282	301421	0.018
301283	301421	0.002
301284	301421	0.002
301285	301421	0.02
301286	301421	0.013
301287	301421	0.048
301289	301421	0.003
301290	301421	0.014
301291	301421	0.01
301292	301421	0.018
301293	301421	0.013
301294	301421	0.002
301295	301421	0.014
301296	301421	0.012
301297	301421	0.014
301298	301421	0.005
301299	301421	0.033
301300	301421	0.016
301301	301421	0.023
301303	301421	0.002
301304	301421	0.002
301305	301421	0.002
301306	301421	0.002
301308	301421	0.002
301309	301421	0.002
301310	301421	0.002
301311	301421	0.002
301312	301421	0.002
301313	301421	0.002
301314	301421	0.002
301315	301421	0.002
301316	301421	0.002
301317	301421	0.002
301318	301421	0.002
301319	301421	0.002
301320	301421	0.002
301321	301421	0.002
301322	301421	0.002
301324	301421	0.012
301325	301421	0.006
301326	301421	0.002
301327	301421	0.002
301328	301421	0.007
301329	301421	0.002
301330	301421	0.003
301331	301421	0.003
301332	301421	0.019
301333	301421	0.016
301334	301421	0.004
301335	301421	0.002
301336	301421	0.003
301337	301421	0.014
301338	301421	0.003
301339	301421	0.002
301340	301421	0.012
301341	301421	0.002
301342	301421	0.002
301343	301421	0.014
301344	301421	0.002
301345	301421	0.002
301346	301421	0.011
301347	301421	0.002
301348	301421	0.002
301350	301421	0.013
301351	301421	0.011
301352	301421	0.016
301353	301421	0.013
301355	301421	0.013
301356	301421	0.002
301358	301421	0.002
301359	301421	0.002
301360	301421	0.006
301361	301421	0.01
301362	301421	0.019
301363	301421	0.002
301364	301421	0.021
301365	301421	0.028
301366	301421	0.011
301367	301421	0.017
301368	301421	0.003
301369	301421	0.031
301370	301421	0.014
301371	301421	0.033
301372	301421	0.01
301373	301421	0.002
301374	301421	0.025
301375	301421	0.011
301377	301421	0.029
301378	301421	0.029
301379	301421	0.135
301380	301421	0.054
301383	301421	0.016
301386	301421	0.03
301387	301421	0.013
301388	301421	0.013
301393	301421	0.017
301396	301421	0.012
301401	301421	0.002
301402	301421	0.006
301404	301421	0.017
301405	301421	0.024
301406	301421	0.002
301408	301421	0.013
301409	301421	0.016
301410	301421	0.008
301411	301421	0.011
301414	301421	0.002
301415	301421	0.002
301416	301421	0.002
301417	301421	0.006
301418	301421	0.019
301419	301421	0.015
301420	301421	0.002
301001	301422	0.007
301002	301422	0.007
301003	301422	0.004
301004	301422	0.004
301005	301422	0.008
301006	301422	0.003
301007	301422	0.006
301008	301422	0.009
301009	301422	0.008
301010	301422	0.011
301012	301422	0.005
301014	301422	0.009
301015	301422	0.003
301016	301422	0.003
301017	301422	0.003
301018	301422	0.008
301019	301422	0.003
301020	301422	0.011
301022	301422	0.008
301023	301422	0.006
301024	301422	0.007
301025	301422	0.007
301026	301422	0.003
301027	301422	0.004
301028	301422	0.005
301029	301422	0.005
301030	301422	0.012
301031	301422	0.003
301032	301422	0.003
301033	301422	0.003
301034	301422	0.008
301035	301422	0.011
301037	301422	0.003
301038	301422	0.01
301039	301422	0.011
301040	301422	0.005
301041	301422	0.003
301042	301422	0.009
301043	301422	0.016
301045	301422	0.003
301047	301422	0.008
301049	301422	0.004
301050	301422	0.014
301051	301422	0.011
301052	301422	0.01
301053	301422	0.006
301054	301422	0.005
301055	301422	0.006
301056	301422	0.008
301058	301422	0.009
301059	301422	0.003
301060	301422	0.009
301062	301422	0.01
301063	301422	0.009
301064	301422	0.003
301066	301422	0.008
301067	301422	0.003
301068	301422	0.008
301069	301422	0.003
301071	301422	0.004
301072	301422	0.008
301073	301422	0.005
301074	301422	0.004
301075	301422	0.008
301076	301422	0.012
301077	301422	0.003
301081	301422	0.013
301082	301422	0.008
301083	301422	0.007
301084	301422	0.012
301085	301422	0.011
301086	301422	0.01
301087	301422	0.013
301088	301422	0.007
301090	301422	0.009
301091	301422	0.011
301092	301422	0.01
301093	301422	0.013
301094	301422	0.003
301095	301422	0.01
301096	301422	0.013
301097	301422	0.003
301098	301422	0.003
301099	301422	0.015
301100	301422	0.008
301102	301422	0.004
301104	301422	0.011
301106	301422	0.007
301108	301422	0.01
301109	301422	0.005
301110	301422	0.008
301112	301422	0.008
301113	301422	0.01
301114	301422	0.008
301115	301422	0.005
301116	301422	0.008
301117	301422	0.003
301120	301422	0.005
301121	301422	0.007
301122	301422	0.006
301123	301422	0.003
301124	301422	0.005
301125	301422	0.01
301127	301422	0.003
301128	301422	0.005
301129	301422	0.003
301130	301422	0.014
301131	301422	0.009
301133	301422	0.012
301134	301422	0.01
301135	301422	0.008
301136	301422	0.003
301138	301422	0.009
301139	301422	0.003
301140	301422	0.012
301141	301422	0.02
301142	301422	0.008
301143	301422	0.005
301144	301422	0.005
301145	301422	0.011
301146	301422	0.006
301147	301422	0.009
301148	301422	0.009
301149	301422	0.008
301150	301422	0.003
301151	301422	0.008
301152	301422	0.003
301153	301422	0.003
301154	301422	0.005
301155	301422	0.023
301156	301422	0.008
301157	301422	0.004
301158	301422	0.012
301162	301422	0.003
301163	301422	0.003
301164	301422	0.009
301165	301422	0.015
301168	301422	0.01
301169	301422	0.003
301170	301422	0.012
301171	301422	0.012
301172	301422	0.009
301173	301422	0.009
301174	301422	0.015
301175	301422	0.026
301176	301422	0.009
301178	301422	0.011
301180	301422	0.003
301181	301422	0.008
301182	301422	0.013
301183	301422	0.01
301184	301422	0.007
301186	301422	0.008
301187	301422	0.003
301189	301422	0.015
301190	301422	0.011
301191	301422	0.003
301192	301422	0.011
301193	301422	0.01
301194	301422	0.006
301195	301422	0.013
301196	301422	0.013
301197	301422	0.003
301198	301422	0.003
301200	301422	0.003
301202	301422	0.01
